transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
330,437.85,12,mobile,urban,UPI,electronics,13,522,472.51,0,0,0,0
331,1631.37,13,tablet,urban,UPI,education,12,167,1334.55,1,0,1,0
332,706.82,13,desktop,urban,Debit Card,entertainment,20,1095,789.29,0,0,0,0
333,735.91,6,mobile,urban,UPI,health,11,813,651.12,0,0,0,0
334,1159.79,0,mobile,urban,UPI,electronics,26,240,1527.67,0,0,0,0
335,1248.3,11,mobile,urban,Paytm Wallet,education,17,364,1111.33,0,0,0,0
336,776.66,21,desktop,urban,UPI,education,10,730,1045.92,0,0,0,0
337,649.65,15,mobile,urban,Credit Card,food,11,30,764.66,1,0,0,0
338,2441.47,12,mobile,semi-urban,UPI,gaming,5,1242,2171.46,1,0,1,0
339,1727.74,15,mobile,rural,Debit Card,entertainment,15,625,1904.28,0,0,0,0
340,540.09,10,mobile,urban,Net Banking,recharge,11,30,568.48,0,0,1,0
341,484.07,21,mobile,semi-urban,UPI,fashion,17,546,712.35,0,0,0,0
342,757.87,12,mobile,semi-urban,Debit Card,travel,10,418,602.57,0,0,0,0
343,460.8,13,mobile,semi-urban,Paytm Wallet,education,22,351,546.08,0,0,0,0
344,1928.65,12,tablet,semi-urban,UPI,fashion,10,802,1288.34,0,0,0,0
345,435.56,20,mobile,urban,Credit Card,health,21,648,564.1,0,0,0,0
346,360.48,16,mobile,urban,Net Banking,education,6,316,438.05,0,0,0,0
347,342.58,16,mobile,urban,Debit Card,gaming,16,562,279.65,0,0,0,0
348,767.88,0,desktop,semi-urban,UPI,travel,10,843,704.2,0,0,0,0
349,518.18,12,desktop,urban,Debit Card,travel,12,423,488.42,0,0,0,0
350,504.58,7,desktop,semi-urban,Net Banking,groceries,21,1089,511.16,0,1,0,0
351,1135.64,7,tablet,urban,Credit Card,education,19,1369,910.26,1,0,0,0
352,702.26,15,desktop,rural,Net Banking,electronics,22,810,618.48,0,0,0,0
353,1105.2,17,mobile,urban,UPI,electronics,42,289,1526.3,0,0,0,0
354,23824.24,12,tablet,rural,UPI,fashion,43,198,8405.86,2,1,1,1
355,1000.07,18,mobile,urban,Paytm Wallet,food,15,680,681.35,0,0,0,0
356,219.25,12,desktop,urban,UPI,entertainment,13,523,200.54,0,0,0,0
357,2511.73,21,mobile,urban,Debit Card,gaming,23,717,2100.64,0,0,0,0
358,157.47,7,mobile,rural,Net Banking,recharge,8,1065,153.36,0,1,0,0
359,763.29,0,desktop,urban,UPI,health,9,1671,836.25,0,0,1,0
360,233.46,12,mobile,urban,Credit Card,electronics,15,149,202.7,0,0,0,0
361,580.31,19,mobile,urban,UPI,fashion,3,582,821.8,0,0,0,0
362,155.68,13,desktop,urban,UPI,recharge,15,161,106.55,0,1,0,0
363,339.19,16,desktop,semi-urban,Debit Card,fashion,9,456,421.94,1,0,0,0
364,1284.3,11,desktop,semi-urban,Debit Card,electronics,28,400,1082.8,0,0,0,0
365,508.81,17,mobile,rural,UPI,recharge,14,611,592.91,0,0,0,0
366,1326.36,6,mobile,semi-urban,Debit Card,electronics,21,756,849.99,1,0,0,0
367,651.38,18,mobile,semi-urban,Debit Card,groceries,20,745,829.46,0,0,0,0
368,695.07,14,desktop,rural,UPI,electronics,25,1454,489.08,0,0,0,0
369,645.07,17,mobile,urban,Credit Card,electronics,7,864,676.34,0,0,0,0
370,1497.79,17,desktop,semi-urban,Credit Card,travel,58,10,200.29,4,0,0,1
371,259.61,21,mobile,semi-urban,UPI,food,22,1146,210.17,1,0,0,0
372,140.28,17,desktop,urban,UPI,fashion,12,857,99.38,0,1,0,0
373,406.62,14,desktop,semi-urban,Paytm Wallet,education,12,30,590.09,0,1,0,0
374,928.9,21,mobile,semi-urban,Paytm Wallet,groceries,13,223,881.8,0,0,0,0
375,2157.1,17,mobile,semi-urban,Debit Card,recharge,12,618,2824.21,0,0,0,0
376,1498.68,16,mobile,semi-urban,Credit Card,recharge,11,612,1609.34,1,0,0,0
377,871.11,4,mobile,semi-urban,Credit Card,entertainment,8,912,1212.55,0,0,1,0
378,802.05,8,mobile,rural,Credit Card,gaming,23,735,1165.98,0,0,0,0
379,3224.49,13,mobile,urban,UPI,electronics,46,17,1419.6,8,1,1,1
380,277.45,20,mobile,urban,UPI,entertainment,22,226,261.09,0,0,0,0
381,1027.66,9,mobile,urban,Debit Card,groceries,14,90,1410.24,1,0,0,0
382,4480.44,7,tablet,urban,UPI,travel,11,1433,5964.67,0,0,0,0
383,908.87,23,mobile,urban,Net Banking,groceries,34,674,993.0,0,0,0,0
384,729.24,17,mobile,urban,Debit Card,health,5,998,816.37,0,0,1,0
385,1143.01,19,desktop,urban,Net Banking,education,6,522,1427.58,0,1,1,0
386,1014.12,3,mobile,semi-urban,Paytm Wallet,recharge,11,390,824.61,0,0,0,0
387,13444.44,23,desktop,semi-urban,UPI,health,38,36,4587.55,4,1,1,1
388,421.51,10,desktop,urban,UPI,recharge,13,308,398.95,0,0,0,0
389,1155.33,18,mobile,urban,UPI,groceries,19,1081,1406.28,0,0,0,0
390,5596.21,10,mobile,urban,Credit Card,electronics,35,300,1591.34,2,1,0,1
391,288.73,6,mobile,urban,Paytm Wallet,fashion,11,314,370.06,1,0,0,0
392,3928.77,10,mobile,semi-urban,UPI,gaming,30,305,5438.73,1,0,0,0
393,623.79,7,desktop,semi-urban,Debit Card,fashion,35,13,203.36,8,1,1,1
394,2832.33,16,mobile,urban,UPI,education,8,30,3062.33,1,1,0,0
395,154.83,11,mobile,semi-urban,Net Banking,groceries,25,491,100.27,0,0,0,0
396,236.91,9,desktop,urban,Debit Card,groceries,8,1041,330.05,0,0,0,0
397,827.4,2,mobile,urban,Debit Card,recharge,8,512,598.36,1,0,0,0
398,1628.06,20,desktop,urban,UPI,education,24,421,2136.09,0,0,0,0
399,5388.52,3,desktop,rural,Credit Card,electronics,43,12,1735.58,8,1,0,1
400,168.14,20,desktop,urban,Credit Card,electronics,21,915,203.58,1,0,0,0
401,525.33,6,mobile,urban,Debit Card,recharge,10,791,444.62,1,0,0,0
402,557.72,2,desktop,rural,Net Banking,education,12,1253,420.91,0,0,0,0
403,1039.6,7,desktop,semi-urban,Net Banking,entertainment,1,30,963.29,0,0,0,0
404,498.96,10,desktop,semi-urban,UPI,fashion,16,523,718.86,0,0,0,0
405,1164.99,22,desktop,semi-urban,Debit Card,health,15,684,1074.64,0,0,0,0
406,1614.8,20,desktop,semi-urban,UPI,food,18,188,2310.33,0,0,0,0
407,665.29,14,mobile,urban,UPI,education,17,379,629.48,1,1,0,0
408,1566.93,17,mobile,semi-urban,Credit Card,recharge,5,402,1466.9,0,0,1,0
409,674.97,13,desktop,urban,UPI,electronics,9,1488,535.27,0,0,0,0
410,766.93,13,desktop,semi-urban,Net Banking,electronics,13,1420,490.43,0,0,0,0
411,744.0,1,mobile,semi-urban,UPI,education,4,30,1086.55,0,0,0,0
412,2551.67,9,tablet,semi-urban,UPI,groceries,16,348,2266.98,1,0,0,0
413,146.47,21,mobile,urban,Debit Card,travel,1,1277,160.07,0,0,0,0
414,929.83,7,mobile,urban,UPI,groceries,18,30,587.88,1,0,0,0
415,2440.02,20,desktop,urban,UPI,electronics,9,298,2610.33,0,0,0,0
416,395.1,17,desktop,urban,Debit Card,groceries,8,327,463.84,0,0,0,0
417,970.51,12,desktop,urban,UPI,travel,17,562,1137.1,1,0,0,0
418,8159.56,23,tablet,urban,Net Banking,travel,29,138,2553.31,1,1,1,1
419,739.72,11,mobile,rural,UPI,food,27,30,688.46,0,0,0,0
420,295.02,20,mobile,semi-urban,Credit Card,recharge,22,972,264.17,0,0,0,0
421,197.08,21,desktop,urban,Debit Card,travel,3,716,142.59,0,0,1,0
422,1132.83,21,mobile,urban,UPI,travel,20,826,1020.95,0,0,0,0
423,755.29,14,desktop,semi-urban,Credit Card,education,18,575,528.69,1,0,0,0
424,505.55,13,mobile,urban,Debit Card,electronics,17,676,344.63,0,0,0,0
425,867.9,16,mobile,urban,UPI,gaming,3,663,719.37,0,0,0,0
426,12922.27,18,mobile,rural,Credit Card,health,27,121,6119.2,2,1,1,1
427,786.05,0,mobile,semi-urban,Paytm Wallet,recharge,24,988,859.93,0,0,0,0
428,1959.2,20,desktop,urban,Debit Card,entertainment,15,1110,2875.2,1,0,0,0
429,308.18,20,mobile,rural,Debit Card,education,7,574,399.08,0,0,0,0
430,514.17,13,mobile,semi-urban,Debit Card,health,11,237,422.83,0,0,0,0
431,310.56,11,desktop,urban,Debit Card,gaming,21,859,189.99,0,0,0,0
432,406.42,12,mobile,urban,UPI,entertainment,18,592,453.28,0,0,0,0
433,1072.41,16,mobile,semi-urban,UPI,health,16,263,1589.72,0,0,0,0
434,3041.28,23,desktop,urban,UPI,fashion,14,889,3299.18,0,0,0,0
435,1448.51,21,tablet,semi-urban,Net Banking,groceries,4,134,1010.47,0,0,0,0
436,4022.6,3,tablet,semi-urban,Credit Card,travel,49,5,568.11,3,1,0,1
437,666.68,4,desktop,urban,UPI,gaming,15,238,545.73,0,0,0,0
438,552.41,8,mobile,urban,Net Banking,fashion,7,663,818.31,0,0,0,0
439,2705.73,17,mobile,urban,Credit Card,health,21,882,3543.36,0,0,0,0
440,413.34,14,mobile,urban,UPI,gaming,11,610,326.3,0,1,0,0
441,568.19,6,mobile,urban,Debit Card,groceries,11,887,560.85,0,0,0,0
442,1285.45,11,mobile,urban,UPI,groceries,18,1281,1916.86,1,0,1,0
443,249.13,15,desktop,rural,Credit Card,electronics,22,1042,288.32,0,0,0,0
444,6839.92,4,desktop,urban,Net Banking,electronics,9,93,929.94,1,1,1,1
445,2597.03,20,desktop,urban,Debit Card,gaming,15,707,2252.91,0,0,0,0
446,1163.72,0,desktop,urban,UPI,fashion,11,646,1628.19,0,0,0,0
447,526.59,20,tablet,semi-urban,UPI,entertainment,10,132,716.74,1,0,0,0
448,236.61,9,desktop,rural,UPI,gaming,19,575,165.55,0,1,0,0
449,661.67,7,mobile,urban,UPI,groceries,18,645,825.33,0,0,0,0
450,152.97,9,mobile,urban,UPI,groceries,25,30,149.05,0,0,0,0
451,1912.34,18,desktop,urban,Debit Card,health,18,30,2082.76,0,0,0,0
452,418.28,14,desktop,urban,Credit Card,food,22,1256,338.81,1,0,0,0
453,1748.39,19,desktop,urban,UPI,fashion,9,689,1069.75,0,0,0,0
454,107.9,14,mobile,semi-urban,Debit Card,entertainment,22,236,106.18,1,0,0,0
455,1625.51,16,desktop,semi-urban,UPI,food,13,725,1085.67,1,0,0,0
456,458.83,22,desktop,urban,UPI,fashion,9,738,562.32,0,0,0,0
457,9861.05,21,desktop,semi-urban,Net Banking,recharge,42,68,2473.5,2,0,1,1
458,645.77,19,desktop,semi-urban,UPI,food,4,1137,928.51,0,0,1,0
459,225.55,22,mobile,urban,Debit Card,fashion,25,454,183.1,0,0,0,0
460,13371.76,2,desktop,semi-urban,Net Banking,travel,40,118,2689.98,4,0,1,1
461,462.69,10,desktop,semi-urban,UPI,groceries,19,30,559.6,0,0,0,0
462,651.12,11,mobile,urban,Credit Card,fashion,31,890,666.51,1,0,0,0
463,98.18,21,desktop,rural,UPI,electronics,9,531,132.95,0,0,0,0
464,307.25,1,mobile,urban,Debit Card,food,18,206,211.56,0,0,0,0
465,1570.66,14,mobile,rural,Debit Card,health,5,501,1548.42,0,0,0,0
466,1270.75,17,mobile,semi-urban,UPI,groceries,10,679,1122.92,1,0,0,0
467,559.41,17,mobile,semi-urban,UPI,health,20,788,453.6,1,0,0,0
468,9498.22,2,mobile,urban,Credit Card,food,49,26,3847.66,1,1,1,1
469,975.65,2,mobile,urban,Credit Card,gaming,8,1072,1109.75,1,0,0,0
470,549.88,12,desktop,rural,Debit Card,groceries,47,11,171.62,5,0,0,1
471,1630.03,21,desktop,semi-urban,Credit Card,entertainment,5,95,1970.02,0,0,0,0
472,441.94,9,mobile,urban,Paytm Wallet,gaming,28,647,646.89,1,0,0,0
473,228.31,11,mobile,semi-urban,Debit Card,health,6,30,143.68,0,0,0,0
474,1659.74,11,mobile,rural,Credit Card,health,17,30,1473.21,0,0,0,0
475,545.95,9,desktop,semi-urban,Debit Card,electronics,16,888,717.79,0,0,0,0
476,1470.82,21,mobile,semi-urban,UPI,food,36,11,323.52,4,0,1,1
477,1397.24,15,desktop,semi-urban,Net Banking,gaming,2,914,1635.36,0,0,1,0
478,298.01,19,mobile,semi-urban,UPI,gaming,27,290,331.56,1,0,1,0
479,3507.0,16,mobile,urban,UPI,recharge,17,835,3898.82,1,0,0,0
480,485.63,17,desktop,semi-urban,Paytm Wallet,travel,6,279,661.83,1,0,0,0
481,913.05,7,desktop,semi-urban,UPI,gaming,13,1297,1017.84,1,0,0,0
482,227.47,4,desktop,urban,Credit Card,education,1,30,181.09,0,0,0,0
483,231.63,15,desktop,urban,Credit Card,food,28,608,156.69,0,0,0,0
484,654.52,17,mobile,semi-urban,Net Banking,recharge,1,976,596.45,0,1,0,0
485,1246.99,6,tablet,urban,UPI,recharge,23,764,1843.41,0,0,0,0
486,1396.88,6,mobile,urban,UPI,health,35,849,1242.27,0,0,1,0
487,219.42,11,mobile,semi-urban,Net Banking,food,13,784,230.95,0,0,0,0
488,495.96,11,mobile,urban,Paytm Wallet,groceries,19,407,588.57,0,0,0,0
489,1906.63,10,mobile,rural,Credit Card,recharge,8,30,2606.68,1,0,0,0
490,1258.97,13,desktop,rural,Credit Card,entertainment,9,562,1542.07,1,0,1,0
491,1300.32,17,tablet,urban,Debit Card,groceries,16,876,1796.26,0,0,0,0
492,165.63,15,mobile,urban,UPI,health,20,678,185.07,0,0,0,0
493,1073.15,19,desktop,urban,UPI,health,25,731,1060.18,0,0,1,0
494,1005.99,9,tablet,rural,Debit Card,groceries,8,912,1148.2,0,0,0,0
495,236.93,15,tablet,semi-urban,Net Banking,recharge,1,738,198.85,0,0,0,0
496,445.16,10,mobile,semi-urban,Debit Card,fashion,12,480,600.8,0,1,0,0
497,732.38,16,desktop,semi-urban,Credit Card,health,11,723,1027.85,0,0,0,0
498,1129.37,7,mobile,urban,Credit Card,electronics,23,30,1433.26,1,0,0,0
499,4227.29,14,desktop,urban,Paytm Wallet,food,12,1319,5150.54,1,1,0,0
500,960.98,18,desktop,rural,UPI,gaming,19,370,1284.55,0,0,0,0
501,873.56,21,mobile,rural,UPI,education,14,198,818.39,0,0,0,0
502,1225.17,17,mobile,semi-urban,UPI,health,8,310,1245.81,0,0,0,0
503,1179.33,11,tablet,semi-urban,UPI,travel,15,496,1031.63,0,0,0,0
504,13548.55,23,mobile,rural,UPI,recharge,23,101,1829.24,4,1,0,1
505,816.59,17,desktop,urban,Credit Card,food,11,490,655.67,1,0,0,0
506,781.7,12,desktop,urban,Net Banking,travel,22,396,610.24,0,0,0,0
507,313.25,16,desktop,semi-urban,Net Banking,food,11,786,418.09,0,0,0,0
508,401.6,12,mobile,rural,Debit Card,education,17,30,362.05,0,0,0,0
509,303.73,17,desktop,urban,Net Banking,fashion,20,1060,201.17,0,0,0,0
510,359.86,4,mobile,urban,Paytm Wallet,fashion,21,246,244.25,0,0,0,0
511,1799.11,21,desktop,semi-urban,Debit Card,gaming,9,917,1504.34,1,1,0,0
512,369.17,9,mobile,semi-urban,Debit Card,travel,15,180,274.56,0,0,1,0
513,1333.29,11,tablet,urban,UPI,electronics,15,750,925.51,0,0,0,0
514,634.56,13,desktop,semi-urban,Paytm Wallet,groceries,28,843,907.17,0,0,0,0
515,591.03,19,mobile,semi-urban,Paytm Wallet,food,32,578,488.16,0,0,0,0
516,1045.12,12,desktop,urban,Paytm Wallet,entertainment,21,808,1240.85,0,0,1,0
517,325.83,17,mobile,semi-urban,Net Banking,entertainment,14,132,324.98,1,1,0,0
518,464.68,10,mobile,semi-urban,UPI,groceries,26,1512,287.39,0,0,0,0
519,398.51,10,mobile,urban,Paytm Wallet,fashion,3,651,304.24,0,0,0,0
520,910.99,17,desktop,urban,Debit Card,recharge,18,624,1261.2,0,0,0,0
521,1995.2,14,desktop,rural,UPI,gaming,19,1099,2000.32,1,0,0,0
522,654.74,12,mobile,semi-urban,UPI,electronics,27,176,476.96,0,0,0,0
523,4008.5,2,tablet,semi-urban,Paytm Wallet,fashion,37,5,1771.31,4,1,1,1
524,26326.82,19,tablet,semi-urban,Net Banking,travel,31,49,5222.44,3,1,0,1
525,314.5,7,desktop,urban,Credit Card,entertainment,11,230,343.35,0,0,0,0
526,1909.61,19,desktop,urban,Debit Card,groceries,16,851,1611.76,0,0,0,0
527,336.12,13,mobile,urban,Debit Card,gaming,5,914,394.79,0,0,0,0
528,986.04,15,mobile,urban,Credit Card,education,15,30,905.99,0,0,0,0
529,180.87,11,tablet,urban,Debit Card,entertainment,1,1152,128.05,0,0,0,0
530,576.65,11,mobile,urban,Debit Card,recharge,18,934,752.27,0,0,0,0
531,274.97,15,mobile,semi-urban,UPI,travel,9,789,366.02,0,0,0,0
532,350.17,19,mobile,semi-urban,Debit Card,food,6,1254,444.63,0,0,1,0
533,1821.22,11,mobile,urban,UPI,travel,10,825,1457.95,1,1,0,0
534,99.46,11,tablet,rural,Debit Card,recharge,11,648,143.24,0,0,0,0
535,3581.38,11,mobile,semi-urban,Debit Card,gaming,19,565,3485.25,1,0,1,0
536,173.97,7,desktop,urban,Debit Card,groceries,3,920,143.87,0,0,0,0
537,634.23,19,desktop,semi-urban,Credit Card,electronics,13,1308,734.67,1,0,1,0
538,318.35,15,mobile,rural,Credit Card,travel,21,30,288.47,0,0,0,0
539,1645.61,13,mobile,urban,UPI,travel,10,846,1781.27,0,0,0,0
540,531.32,21,mobile,urban,Paytm Wallet,gaming,23,775,610.51,0,0,0,0
541,533.19,8,desktop,urban,UPI,groceries,12,490,521.98,1,0,0,0
542,432.94,4,mobile,rural,Credit Card,education,12,499,595.58,0,0,0,0
543,1646.69,16,desktop,urban,Net Banking,recharge,29,944,2157.49,0,0,0,0
544,618.58,12,mobile,semi-urban,Credit Card,fashion,6,1260,394.18,0,0,0,0
545,955.02,17,mobile,rural,UPI,gaming,21,637,744.38,1,0,0,0
546,84.92,0,mobile,semi-urban,Net Banking,groceries,11,756,67.08,1,0,1,0
547,316.33,11,desktop,urban,Debit Card,recharge,2,757,383.1,0,0,0,0
548,13934.8,22,desktop,rural,UPI,gaming,29,5,1651.11,2,0,1,1
549,153.99,15,desktop,urban,Debit Card,entertainment,19,1363,138.66,0,0,0,0
550,453.06,6,desktop,semi-urban,Credit Card,food,15,30,427.9,0,0,0,0
551,201.09,10,mobile,semi-urban,UPI,electronics,17,236,254.91,0,0,0,0
552,1327.39,13,mobile,semi-urban,Debit Card,entertainment,15,305,836.4,0,0,0,0
553,16440.67,2,tablet,rural,Net Banking,fashion,21,5,2009.95,5,0,0,1
554,1087.06,20,desktop,semi-urban,UPI,entertainment,2,539,900.01,1,0,0,0
555,1833.46,20,mobile,semi-urban,UPI,entertainment,15,565,1348.38,0,0,0,0
556,1162.63,21,mobile,semi-urban,Debit Card,food,18,1147,937.34,0,1,0,0
557,471.19,22,desktop,urban,Debit Card,recharge,21,663,465.5,0,0,0,0
558,669.44,18,desktop,semi-urban,Credit Card,recharge,18,30,677.57,0,0,0,0
559,1415.92,16,desktop,rural,Debit Card,fashion,12,835,1834.16,0,0,1,0
560,5473.52,10,mobile,rural,UPI,health,56,63,1225.77,6,1,0,1
561,251.44,14,mobile,semi-urban,Debit Card,health,21,662,207.91,0,1,0,0
562,443.63,7,mobile,semi-urban,UPI,groceries,8,442,332.23,0,0,0,0
563,581.3,20,mobile,semi-urban,UPI,health,12,227,381.03,0,0,1,0
564,1407.69,16,desktop,urban,Debit Card,electronics,16,548,1383.3,0,0,0,0
565,254.23,4,mobile,urban,UPI,health,25,1609,198.21,1,0,0,0
566,662.86,16,desktop,urban,UPI,health,14,1005,478.63,0,0,0,0
567,217.92,20,mobile,urban,UPI,health,16,872,286.96,1,0,0,0
568,638.86,4,mobile,urban,UPI,gaming,1,371,492.38,0,0,0,0
569,498.09,23,mobile,urban,Debit Card,fashion,6,696,465.39,0,0,0,0
570,921.83,15,mobile,urban,UPI,electronics,18,170,1281.95,0,0,0,0
571,1002.66,12,mobile,urban,UPI,electronics,4,933,1318.19,1,0,1,0
572,2423.22,20,mobile,urban,Debit Card,health,9,528,3464.04,0,0,0,0
573,501.79,13,mobile,urban,UPI,education,16,956,648.03,0,0,0,0
574,1550.87,6,mobile,urban,UPI,fashion,1,669,2268.76,1,1,1,0
575,201.02,10,mobile,semi-urban,UPI,health,11,763,190.59,1,0,0,0
576,130.66,17,desktop,urban,UPI,health,5,30,138.95,0,0,0,0
577,731.18,21,mobile,urban,Debit Card,health,11,508,863.41,1,0,0,0
578,542.08,13,desktop,urban,Debit Card,groceries,7,833,372.48,0,0,0,0
579,1269.17,12,desktop,urban,Debit Card,groceries,11,747,1205.24,0,0,0,0
580,260.58,21,tablet,rural,UPI,entertainment,18,775,348.3,1,0,0,0
581,3575.58,18,desktop,semi-urban,UPI,health,15,544,3762.74,0,0,0,0
582,1220.53,7,mobile,semi-urban,Credit Card,food,28,329,780.11,0,0,0,0
583,677.92,14,desktop,rural,Debit Card,recharge,7,2027,746.76,0,0,0,0
584,2156.22,17,desktop,urban,UPI,recharge,2,769,3046.78,0,0,0,0
585,158.0,10,desktop,urban,UPI,entertainment,13,1019,128.61,0,0,0,0
586,1616.12,18,desktop,urban,Debit Card,recharge,12,328,2416.51,0,0,0,0
587,969.08,6,mobile,urban,Credit Card,education,25,1087,631.11,0,0,1,0
588,825.8,7,desktop,urban,UPI,fashion,21,1002,873.5,0,0,1,0
589,1422.6,18,mobile,semi-urban,UPI,gaming,25,871,1844.59,0,0,0,0
590,168.83,17,mobile,urban,Debit Card,recharge,8,300,196.06,0,0,1,0
591,851.76,13,mobile,semi-urban,Credit Card,electronics,24,720,815.34,0,0,0,0
592,740.67,18,mobile,urban,UPI,entertainment,20,227,716.67,0,0,0,0
593,15902.66,9,mobile,urban,Debit Card,fashion,15,540,4700.49,3,1,1,1
594,963.03,19,mobile,semi-urban,UPI,education,14,383,872.47,0,0,0,0
595,759.66,11,mobile,urban,Credit Card,recharge,8,148,489.05,0,0,0,0
596,769.46,19,mobile,semi-urban,UPI,fashion,1,94,678.44,1,0,0,0
597,1141.8,5,mobile,urban,Debit Card,electronics,9,695,1031.77,1,0,0,0
598,872.58,21,desktop,urban,Credit Card,health,14,146,773.18,0,0,0,0
599,339.26,7,desktop,urban,UPI,health,6,1125,218.58,0,0,0,0
600,490.8,13,desktop,semi-urban,Paytm Wallet,groceries,7,833,618.84,0,0,0,0
601,490.51,15,mobile,urban,Paytm Wallet,food,3,859,519.34,0,0,0,0
602,138.01,11,mobile,urban,Debit Card,recharge,18,261,190.07,0,0,0,0
603,2475.09,6,tablet,urban,Paytm Wallet,food,15,643,2861.56,0,0,0,0
604,492.2,8,mobile,semi-urban,Net Banking,food,16,51,333.02,0,0,0,0
605,141.25,2,desktop,urban,Paytm Wallet,health,1,554,197.36,1,0,0,0
606,556.16,19,desktop,urban,UPI,electronics,1,427,548.46,1,0,0,0
607,1047.01,12,tablet,urban,UPI,groceries,28,691,1089.75,1,1,1,0
608,2694.26,13,tablet,rural,Debit Card,recharge,22,46,1899.67,1,1,0,0
609,857.85,8,mobile,urban,UPI,gaming,17,1129,970.44,0,0,0,0
610,393.97,1,tablet,urban,Credit Card,electronics,22,648,580.2,0,0,0,0
611,2052.34,8,mobile,urban,Credit Card,health,18,356,2025.64,0,0,0,0
612,1930.06,16,desktop,urban,Credit Card,food,11,328,2840.95,0,0,0,0
613,937.42,9,mobile,urban,UPI,education,3,649,1373.74,0,0,0,0
614,891.31,8,mobile,semi-urban,UPI,groceries,9,598,1237.27,0,0,0,0
615,355.29,18,mobile,semi-urban,Debit Card,gaming,16,529,398.89,0,0,0,0
616,4611.31,9,desktop,urban,UPI,entertainment,19,30,5393.62,1,0,0,0
617,1569.84,11,mobile,semi-urban,Debit Card,groceries,21,1072,1750.3,0,0,0,0
618,1152.84,8,mobile,semi-urban,Debit Card,recharge,15,546,1274.37,0,0,0,0
619,6119.98,5,desktop,urban,UPI,electronics,48,5,2530.02,2,0,1,1
620,5076.74,10,mobile,semi-urban,Net Banking,fashion,11,119,7089.55,0,0,1,0
621,612.87,6,desktop,semi-urban,Net Banking,fashion,4,1125,427.3,0,0,0,0
622,286.0,13,desktop,urban,Credit Card,groceries,9,484,287.65,0,0,0,0
623,415.22,9,desktop,semi-urban,Debit Card,travel,13,545,471.79,0,0,0,0
624,17232.84,3,desktop,semi-urban,Credit Card,electronics,28,179,8354.18,5,1,1,1
625,532.37,0,mobile,rural,UPI,education,10,792,537.64,1,0,1,0
626,259.99,10,desktop,semi-urban,Credit Card,food,15,1297,215.02,0,0,0,0
627,3391.3,18,mobile,urban,UPI,electronics,20,1181,2474.49,0,0,0,0
628,772.29,7,tablet,urban,UPI,electronics,17,527,1056.71,0,0,0,0
629,318.81,17,mobile,urban,UPI,health,14,401,200.23,0,0,1,0
630,16363.03,22,mobile,rural,UPI,health,55,15,3112.44,3,0,1,1
631,792.28,21,mobile,urban,UPI,health,22,789,860.19,0,0,0,0
632,283.55,11,mobile,semi-urban,Paytm Wallet,entertainment,4,769,420.48,0,0,0,0
633,353.71,12,mobile,semi-urban,Debit Card,health,18,707,423.08,0,0,1,0
634,998.14,14,desktop,urban,Net Banking,groceries,11,744,1039.53,1,0,0,0
635,244.24,20,desktop,semi-urban,UPI,travel,14,313,262.3,0,0,0,0
636,1916.48,20,mobile,urban,Credit Card,electronics,9,1379,2668.35,0,0,0,0
637,390.11,10,mobile,urban,Net Banking,electronics,23,30,540.51,0,1,0,0
638,219.64,5,mobile,urban,Paytm Wallet,education,33,758,275.18,0,0,1,0
639,927.94,6,mobile,urban,Debit Card,recharge,31,30,727.61,0,0,0,0
640,4690.18,20,tablet,urban,Debit Card,health,7,1208,6605.29,0,0,0,0
641,168.97,15,desktop,urban,Net Banking,travel,12,618,221.61,0,1,0,0
642,1626.72,2,mobile,urban,UPI,groceries,14,212,1838.21,0,0,0,0
643,346.66,13,desktop,rural,Debit Card,food,14,981,401.47,0,0,0,0
644,11316.15,16,desktop,rural,Credit Card,fashion,8,108,2438.73,4,1,1,1
645,148.09,19,tablet,urban,UPI,entertainment,18,781,131.54,1,0,0,0
646,633.35,11,mobile,semi-urban,Credit Card,education,15,1492,524.24,0,0,1,0
647,236.04,14,mobile,urban,Credit Card,travel,18,978,237.22,0,0,0,0
648,798.05,15,desktop,semi-urban,UPI,fashion,17,838,723.63,1,0,0,0
649,585.12,17,desktop,semi-urban,Credit Card,education,16,185,747.34,0,1,0,0
650,248.88,10,desktop,urban,Credit Card,fashion,21,350,251.16,0,0,0,0
