transaction_id,amount,transaction_time,device_type,location,payment_method,merchant_category,transaction_frequency,account_age_days,avg_transaction_amount,failed_transactions_24h,is_international,device_change,is_fraud
308,1170.06,21,tablet,urban,Paytm Wallet,entertainment,30,2139,1058.44,2,0,0,0
309,4756.96,9,desktop,semi-urban,Paytm Wallet,food,23,696,5568.08,6,0,0,0
310,947.55,11,mobile,semi-urban,UPI,fashion,16,1828,3312.42,1,0,0,0
311,1733.95,13,mobile,semi-urban,UPI,fashion,34,2038,393.06,5,0,0,0
312,245.12,18,mobile,urban,Debit Card,electronics,36,2078,1977.32,7,0,0,0
313,77.03,9,mobile,semi-urban,Net Banking,grocery,13,1945,2514.4,0,0,0,0
314,9862.14,23,mobile,semi-urban,Debit Card,travel,40,2421,657.35,0,0,1,0
315,5423.3,21,tablet,urban,Debit Card,travel,9,276,3183.67,11,0,0,0
316,3571.93,11,mobile,urban,Credit Card,food,38,594,9647.79,3,0,0,0
317,1577.58,17,tablet,urban,Credit Card,entertainment,48,1535,1548.56,1,0,0,0
318,570.92,20,mobile,urban,UPI,food,1,62,1775.38,7,0,0,0
319,510.36,18,mobile,rural,PhonePe Wallet,entertainment,36,2214,442.58,7,0,0,0
320,864.02,3,mobile,rural,PhonePe Wallet,food,16,2252,3599.27,8,0,0,0
321,2390.37,18,mobile,semi-urban,Amazon Pay Wallet,fashion,22,2373,791.84,7,0,0,0
322,3761.55,20,mobile,urban,Amazon Pay Wallet,grocery,48,1599,1310.15,10,0,1,0
323,3238.17,13,mobile,rural,Credit Card,entertainment,49,353,381.79,4,0,0,0
324,985.24,7,desktop,semi-urban,Credit Card,fashion,1,2088,4721.32,0,0,0,0
325,9294.31,22,mobile,semi-urban,Credit Card,grocery,42,1110,1497.23,10,0,0,0
326,4017.05,3,desktop,urban,Paytm Wallet,travel,41,157,913.25,10,0,0,0
327,2424.69,15,tablet,semi-urban,Credit Card,entertainment,3,787,816.65,8,1,1,0
328,2838.09,11,mobile,semi-urban,Net Banking,travel,11,2834,1543.86,2,0,0,0
329,1632.11,17,mobile,urban,UPI,entertainment,6,2442,289.39,9,0,0,0
330,853.98,11,mobile,urban,Amazon Pay Wallet,food,31,316,1466.25,5,0,1,0
331,1320.04,17,desktop,urban,Net Banking,travel,4,1041,6219.11,5,0,0,0
332,4254.55,3,mobile,urban,Paytm Wallet,food,27,2051,794.52,4,0,0,0
333,43.49,15,desktop,urban,Amazon Pay Wallet,grocery,10,628,480.74,3,0,0,0
334,370.14,17,mobile,urban,PhonePe Wallet,food,15,2922,1690.95,2,0,1,0
335,141.28,18,mobile,rural,Amazon Pay Wallet,food,45,202,1076.67,9,0,0,0
336,124.74,15,mobile,urban,UPI,electronics,27,879,291.4,4,0,0,0
337,5802.61,20,mobile,rural,Amazon Pay Wallet,grocery,45,1957,166.46,10,0,0,0
338,3648.72,2,mobile,rural,UPI,fashion,34,2628,8100.84,9,0,0,0
339,1928.35,16,desktop,rural,Paytm Wallet,travel,34,500,197.43,7,0,0,0
340,308.87,2,mobile,semi-urban,Amazon Pay Wallet,travel,44,679,2140.04,11,0,0,0
341,2029.55,12,mobile,urban,Credit Card,fashion,29,2507,277.82,4,0,0,0
342,1924.35,5,mobile,semi-urban,Amazon Pay Wallet,electronics,29,2554,4012.35,2,0,0,0
343,570.58,18,mobile,urban,PhonePe Wallet,travel,42,2195,2768.36,10,0,0,0
344,1706.7,8,mobile,semi-urban,Net Banking,food,35,1187,3120.78,5,0,0,0
345,1525.01,18,desktop,rural,Credit Card,food,29,765,917.11,11,0,0,0
346,2870.17,10,mobile,semi-urban,PhonePe Wallet,fashion,6,2147,939.26,10,0,0,0
347,3024.34,2,desktop,urban,Paytm Wallet,travel,40,661,2194.08,5,0,0,0
348,139.09,14,tablet,urban,Net Banking,fashion,35,1445,660.86,0,0,0,0
349,1408.15,15,desktop,semi-urban,Net Banking,fashion,25,102,1531.91,1,0,0,0
350,2949.37,2,mobile,urban,Paytm Wallet,entertainment,34,1154,492.99,11,0,1,0
351,2098.32,4,mobile,semi-urban,PhonePe Wallet,grocery,6,774,8868.83,8,0,0,0
352,5824.05,6,mobile,urban,Net Banking,food,8,1120,3380.23,1,0,1,0
353,3224.92,20,mobile,urban,Paytm Wallet,food,9,1826,5196.11,0,0,0,0
354,533.56,8,desktop,urban,Amazon Pay Wallet,travel,21,1407,6111.26,4,0,0,0
355,219.55,21,desktop,rural,Amazon Pay Wallet,electronics,37,2754,8270.46,2,0,0,0
356,3085.18,0,desktop,rural,Paytm Wallet,travel,15,2378,3500.94,8,0,0,0
357,80.61,18,mobile,rural,Debit Card,electronics,33,1333,1342.71,10,0,0,0
358,2644.04,23,desktop,urban,PhonePe Wallet,grocery,46,2975,1438,0,0,0,0
359,8451.77,13,desktop,urban,Credit Card,electronics,24,1417,146.33,3,0,0,0
360,2570.35,14,mobile,semi-urban,Amazon Pay Wallet,food,9,430,1093.5,3,0,0,0
361,1473.9,2,tablet,semi-urban,Paytm Wallet,fashion,5,1325,451.51,1,0,0,0
362,3092.48,23,mobile,urban,Credit Card,fashion,26,912,294.5,9,0,1,0
363,1838.87,3,desktop,urban,UPI,grocery,16,1909,35.5,0,0,0,1
364,2366.44,16,mobile,urban,Net Banking,food,43,1446,4394.12,5,1,0,0
365,8514.38,13,desktop,urban,UPI,travel,10,1183,1372.88,0,0,0,0
366,1463.78,21,desktop,semi-urban,Credit Card,entertainment,21,1424,740.19,9,0,0,0
367,9747.28,6,mobile,rural,UPI,travel,7,384,869.01,8,0,0,0
368,7072.73,7,mobile,rural,PhonePe Wallet,travel,47,1999,930.2,10,0,0,0
369,653.69,15,tablet,urban,Debit Card,electronics,2,1011,946.39,0,0,0,0
370,215.65,21,mobile,urban,UPI,fashion,7,280,2082.47,4,0,1,0
371,318.68,15,mobile,urban,Credit Card,electronics,26,292,2281.26,10,0,1,0
372,55.17,13,mobile,urban,Net Banking,food,48,1999,3672.8,1,0,0,0
373,297.62,16,desktop,urban,UPI,grocery,16,449,1033.94,2,0,0,0
374,3446.62,4,mobile,urban,Debit Card,food,42,1163,2753.3,7,0,0,0
375,221.55,8,mobile,urban,Paytm Wallet,fashion,45,2874,1586.37,6,0,1,0
376,1152.47,2,mobile,urban,Credit Card,travel,1,1612,1770.79,5,0,0,0
377,5590.58,20,desktop,semi-urban,Debit Card,fashion,19,1686,2302.89,3,1,0,0
378,70.64,21,mobile,rural,Net Banking,food,47,2657,4248.39,10,0,0,0
379,5053.59,4,desktop,rural,UPI,electronics,48,411,294.39,8,0,0,0
380,993.25,19,mobile,urban,Debit Card,fashion,47,1520,2745.07,11,0,0,0
381,377.25,17,mobile,urban,Debit Card,electronics,47,2383,1512.48,2,0,0,0
382,3579.47,20,tablet,rural,Amazon Pay Wallet,entertainment,34,2351,1000.3,2,0,0,0
383,2974.2,9,mobile,semi-urban,Credit Card,fashion,8,871,1.85,10,1,1,0
384,6298.25,0,mobile,semi-urban,Paytm Wallet,electronics,47,1912,341.49,5,0,0,0
385,3984.88,16,mobile,semi-urban,PhonePe Wallet,food,24,2282,2540.27,6,0,0,0
386,4880.99,7,mobile,urban,Amazon Pay Wallet,entertainment,37,2010,1015.55,6,0,0,0
387,994,19,mobile,semi-urban,Debit Card,fashion,46,1673,206.35,9,0,0,0
388,586,16,desktop,urban,Amazon Pay Wallet,food,6,1468,87.35,6,0,1,0
389,4166.27,17,mobile,semi-urban,Credit Card,entertainment,16,1473,162.94,7,0,0,0
390,4932.63,4,mobile,semi-urban,Debit Card,electronics,37,2879,293.82,7,0,1,0
391,13971.01,6,mobile,urban,Amazon Pay Wallet,travel,23,2694,1167.34,8,0,0,0
392,1596.24,4,mobile,urban,Debit Card,fashion,8,684,444.94,8,0,0,0
393,1395.73,9,mobile,urban,Debit Card,electronics,16,1890,720.95,6,0,0,0
394,4493.86,5,mobile,rural,UPI,grocery,39,865,63.32,1,0,0,0
395,1250.2,6,mobile,semi-urban,Debit Card,travel,13,52,4783.58,7,0,0,0
396,8010.41,2,mobile,urban,PhonePe Wallet,entertainment,27,2034,2282.16,5,0,0,0
397,5864.52,9,mobile,semi-urban,Credit Card,electronics,10,2765,1641.11,4,0,0,0
398,1681.07,20,mobile,urban,Debit Card,entertainment,10,398,559.86,3,0,1,0
399,4169.35,23,desktop,urban,PhonePe Wallet,entertainment,20,870,291.03,5,0,0,0
400,4213.9,5,desktop,urban,UPI,entertainment,9,2641,1396.68,1,0,1,0
401,326.51,1,desktop,semi-urban,Net Banking,grocery,11,1049,851.62,5,0,0,0
402,6985.34,1,mobile,semi-urban,Amazon Pay Wallet,food,49,1850,734.21,6,0,0,1
403,2111.12,5,desktop,semi-urban,Credit Card,fashion,35,942,664.63,8,0,0,0
404,5254,17,tablet,rural,Net Banking,grocery,6,2901,1738.05,4,0,0,0
405,1157.21,9,desktop,urban,Credit Card,fashion,7,1470,1243.66,11,0,0,0
406,6776.37,6,mobile,urban,Net Banking,electronics,45,2141,1687.91,8,0,0,0
407,1478.97,16,mobile,semi-urban,Debit Card,food,7,2520,1116.01,4,0,0,0
408,32.69,3,mobile,semi-urban,Credit Card,electronics,42,1407,3194.89,2,0,0,0
409,7073.72,11,mobile,urban,UPI,food,36,1517,1737.43,5,0,0,0
410,287.18,7,desktop,urban,Credit Card,electronics,49,1799,97.11,0,0,1,0
411,1153.96,8,mobile,semi-urban,PhonePe Wallet,travel,11,2030,1240.86,0,0,0,0
412,8990.92,9,mobile,semi-urban,Amazon Pay Wallet,food,29,2795,759.28,6,0,0,0
413,9023.85,18,mobile,urban,Net Banking,grocery,35,281,2152.83,10,1,0,0
414,2555.99,8,tablet,semi-urban,PhonePe Wallet,fashion,1,320,1526.3,6,0,0,0
415,2997.69,23,mobile,semi-urban,Net Banking,electronics,24,2414,4245.52,4,0,1,0
416,1785.04,3,mobile,urban,PhonePe Wallet,entertainment,9,2039,709.73,2,0,1,0
417,1041.07,15,mobile,urban,Amazon Pay Wallet,electronics,38,79,75.55,0,0,0,0
418,1195.46,0,mobile,urban,Net Banking,fashion,23,1710,2118.85,10,0,1,0
419,3348.97,9,mobile,urban,Debit Card,grocery,28,1327,1567.93,7,0,0,0
420,4187.51,15,mobile,semi-urban,UPI,entertainment,30,2188,2479.29,6,0,0,0
421,4704.59,20,desktop,urban,Credit Card,entertainment,11,164,2461.37,4,0,1,0
422,4676.49,22,mobile,semi-urban,Credit Card,electronics,30,2445,3040.68,2,0,0,0
423,286.91,20,mobile,semi-urban,Amazon Pay Wallet,food,38,1247,1841.36,10,0,1,0
424,2046.15,4,mobile,semi-urban,Net Banking,travel,34,2670,558.96,10,0,0,0
425,177.85,20,mobile,urban,PhonePe Wallet,travel,1,662,2506.83,11,0,0,0
426,2392.38,2,mobile,urban,PhonePe Wallet,grocery,49,591,227.67,7,0,1,0
427,1747.67,21,mobile,urban,Amazon Pay Wallet,travel,30,1716,1354.08,2,0,0,0
428,6559.86,3,mobile,urban,Net Banking,fashion,11,2521,3956.56,7,0,0,0
429,1296.57,9,mobile,urban,Net Banking,fashion,4,1395,3242.19,3,1,0,0
430,373.52,1,tablet,urban,PhonePe Wallet,travel,42,2789,5731.01,9,0,1,0
431,462.92,19,mobile,urban,Debit Card,electronics,9,240,1450.71,4,0,0,0
432,4300.29,21,mobile,rural,UPI,food,41,1681,131.39,4,0,0,0
433,2888.72,5,mobile,urban,PhonePe Wallet,entertainment,35,2859,3389.2,10,0,0,0
434,319.83,13,mobile,urban,Debit Card,electronics,8,1339,3600.5,0,0,0,0
435,263.57,23,mobile,urban,Paytm Wallet,entertainment,47,842,341.42,1,0,1,0
436,3621.63,4,desktop,rural,PhonePe Wallet,travel,31,1274,267.01,0,0,0,0
437,226.64,18,desktop,urban,Credit Card,fashion,43,2095,3407.69,11,0,0,0
438,5175.56,19,desktop,urban,Paytm Wallet,food,17,2525,2690.32,11,1,1,0
439,3675,20,tablet,semi-urban,Credit Card,fashion,44,58,248.92,1,0,0,0
440,254.55,14,mobile,urban,PhonePe Wallet,entertainment,9,2221,794.33,5,0,0,0
441,265.96,16,mobile,semi-urban,Paytm Wallet,electronics,39,1103,999.69,1,0,0,0
442,12946.38,11,mobile,semi-urban,PhonePe Wallet,fashion,18,212,1175.92,6,0,0,0
443,1406.51,12,desktop,urban,UPI,travel,44,34,930.83,5,0,0,0
444,1389.17,19,desktop,urban,Net Banking,entertainment,15,1177,732.88,3,0,0,0
445,5026.73,23,mobile,rural,PhonePe Wallet,food,23,60,2884.75,5,1,0,0
446,8826.49,20,desktop,semi-urban,UPI,food,23,2756,5558.06,8,0,1,0
447,12806.32,15,desktop,urban,Credit Card,travel,14,1275,370.29,2,0,0,0
448,4199.7,14,mobile,urban,Net Banking,food,38,1987,1117.36,0,0,0,0
449,1416.06,10,mobile,urban,Amazon Pay Wallet,travel,35,1908,2273.94,10,1,0,0
450,261.58,4,desktop,rural,Debit Card,entertainment,27,1337,992.47,4,0,0,0
451,4503.73,17,tablet,urban,Paytm Wallet,electronics,20,2859,1012.3,7,0,0,0
452,2452.08,23,mobile,urban,Paytm Wallet,food,18,82,1916.57,7,0,0,0
453,1656.1,12,mobile,urban,Credit Card,entertainment,19,1761,4332.53,0,0,0,0
454,7104.71,10,desktop,semi-urban,UPI,electronics,10,2028,803.31,8,0,0,0
455,353.64,9,mobile,urban,PhonePe Wallet,grocery,31,2825,1781.44,10,0,0,0
456,2035.52,14,desktop,urban,UPI,food,32,1908,2179.11,8,0,0,0
457,34.26,6,tablet,rural,Paytm Wallet,electronics,44,2682,868.02,10,0,1,0
458,1897.06,11,desktop,urban,PhonePe Wallet,entertainment,20,1322,31.74,10,0,1,1
459,173.85,17,mobile,semi-urban,Credit Card,grocery,6,2650,390.13,3,0,0,0
460,379.47,5,mobile,urban,Net Banking,food,33,1104,705.46,0,0,0,0
461,375.08,8,mobile,urban,PhonePe Wallet,food,38,1798,3049.31,2,0,0,0
462,3142.71,15,mobile,semi-urban,Paytm Wallet,fashion,20,179,3630.97,5,0,0,0
463,4111.79,7,mobile,semi-urban,Debit Card,grocery,9,2035,933.9,1,0,0,0
464,2626.66,11,mobile,urban,Debit Card,electronics,6,1448,675.34,2,0,0,0
465,9824.16,18,mobile,urban,PhonePe Wallet,grocery,24,1248,4588.58,8,0,1,0
466,1409.39,22,mobile,urban,Debit Card,travel,23,789,615.56,11,0,0,0
467,1009.41,15,desktop,urban,PhonePe Wallet,travel,35,920,145.96,4,0,0,0
468,6088.51,3,mobile,urban,Amazon Pay Wallet,electronics,22,785,2273.97,8,0,0,0
469,759.25,19,desktop,rural,Net Banking,fashion,35,455,1260.01,8,0,0,0
470,9908.61,15,mobile,urban,Credit Card,fashion,5,2838,108.93,5,0,0,0
471,36.69,6,desktop,urban,PhonePe Wallet,entertainment,18,1407,586.83,5,0,0,0
472,10507.58,12,mobile,semi-urban,Amazon Pay Wallet,travel,33,2320,1965.61,0,0,0,0
473,132.36,22,mobile,urban,Debit Card,fashion,21,2620,286.6,3,0,0,0
474,6653.16,11,desktop,urban,Credit Card,fashion,27,1832,3462.98,1,0,0,0
475,2250.43,0,mobile,semi-urban,Amazon Pay Wallet,food,29,992,4432.8,7,0,0,0
476,14870.49,10,mobile,urban,Credit Card,grocery,11,2620,6439.68,9,0,0,0
477,229.98,16,mobile,semi-urban,UPI,entertainment,40,2408,432.33,10,0,0,0
478,2421.33,5,tablet,rural,Credit Card,food,48,1423,3260.07,0,0,0,0
479,10450.73,1,mobile,urban,Credit Card,grocery,42,2788,1012.51,0,0,0,0
480,2221.33,2,mobile,urban,Paytm Wallet,entertainment,27,1970,650.09,4,0,1,0
481,2977.88,1,mobile,urban,Credit Card,travel,29,1843,206.88,0,0,0,0
482,3569.7,17,mobile,urban,UPI,entertainment,23,2664,648.32,1,0,0,0
483,1818.38,23,desktop,semi-urban,PhonePe Wallet,food,20,484,457.43,6,0,0,0
484,2963.02,23,mobile,rural,Debit Card,electronics,34,1514,124.6,10,0,0,0
485,2633.48,12,tablet,semi-urban,Net Banking,entertainment,10,1461,367.31,7,0,0,0
486,6942.7,21,mobile,semi-urban,PhonePe Wallet,electronics,17,1948,2478.98,1,0,0,0
487,139.53,18,mobile,urban,PhonePe Wallet,food,7,2898,4809.94,4,0,0,0
488,989.53,20,mobile,semi-urban,Paytm Wallet,grocery,36,88,778.25,1,0,0,0
489,9011.99,6,mobile,semi-urban,Net Banking,travel,25,842,2687.98,9,0,0,0
490,6629.03,20,mobile,rural,UPI,entertainment,27,455,4936.17,3,0,0,0
491,1824.53,15,desktop,semi-urban,UPI,grocery,38,2999,7435.19,1,0,0,0
492,2903.8,22,mobile,semi-urban,Paytm Wallet,grocery,47,1404,1920.88,7,0,0,0
493,974.62,15,mobile,urban,Net Banking,food,23,1989,2853.66,11,0,1,0
494,625.21,9,mobile,semi-urban,Debit Card,grocery,33,1374,1087.86,3,0,0,0
495,1869.18,6,mobile,rural,PhonePe Wallet,travel,44,2467,30.67,2,0,0,0
496,1307.86,19,mobile,urban,PhonePe Wallet,food,7,451,1365.81,7,0,0,0
497,2628.73,15,mobile,urban,Debit Card,grocery,16,958,1217.41,5,0,1,0
498,242.77,9,mobile,urban,Credit Card,fashion,26,2787,2075.79,3,0,0,0
499,10994.88,13,desktop,urban,Credit Card,fashion,22,711,3349.53,7,0,1,0
500,12851.6,21,desktop,urban,UPI,entertainment,32,2525,11397.7,8,1,1,0
501,3593.59,8,tablet,urban,Amazon Pay Wallet,travel,22,1167,8189.78,1,0,0,0
502,2304.24,3,desktop,rural,Debit Card,food,9,1813,3553.4,11,0,0,0
503,1111.14,11,desktop,rural,PhonePe Wallet,grocery,42,2163,320.74,2,0,0,0
504,5042.72,16,tablet,rural,PhonePe Wallet,fashion,31,834,4494.62,10,0,0,0
505,3462.99,7,desktop,rural,UPI,grocery,22,2680,3227.26,1,0,0,0
506,532.42,3,mobile,rural,Debit Card,grocery,30,1203,5139.41,3,0,0,0
507,7254.9,7,desktop,urban,Paytm Wallet,grocery,15,992,70.79,0,0,0,0
508,5186.98,8,desktop,urban,UPI,grocery,11,2151,3024.46,5,0,0,0
509,8975.22,11,mobile,urban,UPI,grocery,27,607,3135.39,9,1,0,0
510,3880.81,15,mobile,urban,PhonePe Wallet,food,26,2444,687.08,11,0,0,0
511,2851.21,7,mobile,rural,UPI,entertainment,41,1291,140.49,11,0,0,0
512,1625.11,14,mobile,semi-urban,UPI,entertainment,21,1372,5643.77,9,0,0,0
513,8097.06,16,desktop,rural,UPI,electronics,43,726,969.27,2,0,1,0
514,6031.18,12,mobile,urban,Amazon Pay Wallet,travel,6,582,961.82,0,0,0,0
515,138.82,13,mobile,rural,Amazon Pay Wallet,grocery,42,1036,183.49,7,0,0,0
516,80.16,14,tablet,rural,Credit Card,electronics,13,2747,9032.34,2,0,0,0
517,1417.04,8,mobile,semi-urban,Net Banking,electronics,35,300,793.46,7,0,0,0
518,4990.94,20,desktop,urban,Credit Card,food,38,1207,408.42,1,0,0,0
519,13092.83,23,desktop,rural,Net Banking,fashion,8,670,4149.99,7,0,0,0
520,489.03,11,desktop,urban,Net Banking,grocery,2,659,621.24,8,0,0,0
521,2705.17,21,mobile,rural,Paytm Wallet,fashion,18,2088,66.33,7,0,0,0
522,1438.42,22,mobile,rural,Paytm Wallet,grocery,45,620,5967.77,0,0,0,0
523,10511.13,18,desktop,rural,Credit Card,food,24,2573,1151.91,0,0,0,0
524,5537.74,8,mobile,rural,Net Banking,entertainment,5,729,1076.89,7,0,1,0
525,5466.57,12,mobile,semi-urban,Debit Card,fashion,20,835,2152.66,6,0,1,0
526,1897.25,17,mobile,semi-urban,Net Banking,grocery,37,451,691.87,5,1,0,0
527,1607.5,3,mobile,urban,Amazon Pay Wallet,travel,33,2314,1098.58,10,0,1,0
528,958.17,19,mobile,urban,Debit Card,travel,1,415,2600.93,1,0,0,0
529,174.08,0,desktop,rural,UPI,fashion,19,2661,1473.2,7,0,0,0
530,6001.28,19,mobile,urban,Debit Card,travel,35,2857,1802.7,6,0,0,0
531,5028.35,2,mobile,rural,Paytm Wallet,travel,42,1769,750.4,8,0,0,0
532,24517.34,10,mobile,urban,Debit Card,food,46,2478,495.19,2,0,0,0
533,17084.62,1,mobile,rural,UPI,electronics,25,2042,1017.58,6,0,0,0
534,2431.95,5,desktop,urban,Amazon Pay Wallet,grocery,43,2424,2312.59,3,0,0,0
535,4395.85,2,tablet,urban,Credit Card,fashion,45,2745,3336.24,7,0,0,0
536,8688.52,9,mobile,semi-urban,PhonePe Wallet,travel,36,1753,644.24,10,0,0,0
537,5684.32,8,desktop,urban,Paytm Wallet,fashion,36,1650,32.45,6,0,0,0
538,852.46,13,mobile,urban,PhonePe Wallet,fashion,29,24,793.96,6,0,0,0
539,1796.48,15,mobile,urban,Credit Card,electronics,28,2455,3465.77,8,0,0,0
540,414.89,23,mobile,urban,Amazon Pay Wallet,fashion,23,1116,1136.8,3,0,1,0
541,9240.67,23,mobile,rural,UPI,food,48,2956,970.4,0,0,0,0
542,2795.54,17,mobile,rural,Credit Card,food,6,984,99.75,9,0,0,0
543,778.81,21,mobile,urban,UPI,grocery,35,1049,1227.92,1,0,0,0
544,3341.49,3,desktop,rural,Net Banking,electronics,35,1184,434.64,7,0,0,0
545,2888.01,17,tablet,urban,Net Banking,electronics,10,2830,157.31,0,0,0,0
546,1330.26,1,mobile,semi-urban,UPI,food,34,67,4925.24,11,0,0,0
547,361.62,9,tablet,rural,PhonePe Wallet,travel,27,1772,321.79,7,0,0,0
548,3340.32,11,desktop,semi-urban,Net Banking,electronics,7,2532,2420.33,7,0,0,0
549,2203.83,6,mobile,semi-urban,UPI,electronics,15,2914,1596.78,11,0,1,0
550,4439.42,15,mobile,rural,Credit Card,travel,20,274,1797.72,11,0,0,0
551,2202.93,16,mobile,urban,Net Banking,electronics,23,846,397.41,7,0,0,0
552,5735.31,13,mobile,urban,UPI,travel,15,207,854.72,10,0,0,0
553,2408.26,23,mobile,urban,UPI,fashion,1,2839,1454.56,4,0,0,0
554,2469.34,20,mobile,urban,Debit Card,electronics,9,2672,9009.06,2,0,0,0
555,6278.28,23,mobile,semi-urban,Paytm Wallet,travel,29,204,5273.53,6,1,0,0
556,1549.94,17,desktop,rural,UPI,travel,47,2908,2994.4,9,0,0,0
557,431.66,0,desktop,rural,Debit Card,food,40,1258,276.39,5,1,0,1
558,87.62,1,mobile,rural,Amazon Pay Wallet,entertainment,36,1445,666.56,2,0,0,0
559,4221.17,13,mobile,urban,Net Banking,grocery,32,694,868.05,10,0,1,0
560,2905.2,5,mobile,semi-urban,Paytm Wallet,travel,44,734,1302.58,3,0,0,0
561,3653,14,mobile,urban,Paytm Wallet,food,37,2270,242.3,7,0,0,0
562,718.44,3,mobile,urban,PhonePe Wallet,food,27,836,798.49,9,0,0,0
563,439.84,23,mobile,urban,Debit Card,food,19,1866,8778.43,6,0,0,0
564,43.95,8,mobile,rural,Debit Card,grocery,6,971,43.35,0,0,0,0
565,1295.06,14,tablet,urban,Credit Card,entertainment,22,1530,352,11,0,0,0
566,2674.19,4,mobile,semi-urban,Paytm Wallet,grocery,23,1319,3189.12,11,0,1,0
567,1493.95,5,mobile,rural,Debit Card,fashion,45,1893,8319.22,2,0,0,0
568,1725.96,10,mobile,urban,Paytm Wallet,grocery,47,2570,242.01,8,0,0,0
569,7035.18,12,mobile,urban,Net Banking,grocery,22,1502,359.97,0,0,0,0
570,1284.31,11,mobile,rural,UPI,travel,1,691,3960.21,1,0,0,0
571,2164.58,6,mobile,urban,PhonePe Wallet,grocery,24,1137,2984.05,9,1,0,0
572,4592.62,19,mobile,rural,PhonePe Wallet,electronics,48,1816,1723.6,4,0,0,0
573,1515.24,11,mobile,semi-urban,PhonePe Wallet,entertainment,21,927,5683.8,11,0,1,0
574,2919.27,9,mobile,urban,PhonePe Wallet,grocery,12,2594,1085.21,5,0,0,0
575,5949.42,2,tablet,semi-urban,Paytm Wallet,travel,33,1896,504.06,1,0,0,0
576,8958.57,1,desktop,rural,Paytm Wallet,fashion,35,1795,4029.07,4,0,1,0
577,477.25,19,mobile,semi-urban,Credit Card,fashion,10,1702,670.1,6,0,0,0
578,7834.99,20,mobile,semi-urban,UPI,grocery,41,1520,6202.55,4,0,0,0
579,2032.51,0,mobile,semi-urban,PhonePe Wallet,grocery,6,1093,4072.42,8,0,0,0
580,896.21,20,mobile,urban,Paytm Wallet,fashion,35,1263,145.29,9,0,0,0
581,1843.76,5,mobile,semi-urban,Amazon Pay Wallet,food,8,987,1934.04,10,0,0,0
582,11740.96,12,mobile,urban,UPI,travel,48,2068,5394.14,8,1,0,0
583,2035.47,9,desktop,urban,Amazon Pay Wallet,grocery,41,522,1740.65,4,0,0,0
584,1195.85,12,mobile,urban,Debit Card,entertainment,21,533,438.85,5,0,0,0
585,3010.46,21,tablet,semi-urban,Net Banking,electronics,27,2590,2957.49,8,0,0,0
586,823.89,4,mobile,urban,Amazon Pay Wallet,fashion,38,2079,699.84,10,0,0,0
587,236.69,7,tablet,urban,PhonePe Wallet,travel,14,290,463.23,5,0,0,0
588,413.93,20,mobile,urban,Credit Card,entertainment,34,1563,620.29,6,0,0,0
589,411.06,10,mobile,urban,Amazon Pay Wallet,travel,28,734,2039.48,3,0,1,0
590,494.28,18,desktop,urban,UPI,food,48,1603,360.47,0,0,0,0
591,448.38,18,mobile,urban,PhonePe Wallet,fashion,38,1436,3054.33,2,0,0,0
592,3072.25,3,mobile,semi-urban,Amazon Pay Wallet,entertainment,39,1563,147.73,6,0,0,0
593,602.24,9,mobile,urban,Credit Card,travel,46,1127,2826.69,6,0,1,0
594,1272.42,23,desktop,rural,Net Banking,travel,14,1632,336.8,5,0,0,0
595,6812.92,8,desktop,urban,Debit Card,travel,46,1298,1123.24,3,0,0,0
596,1927.14,6,mobile,urban,Net Banking,electronics,41,1850,11009.87,4,0,0,0
597,3303.87,17,mobile,rural,Paytm Wallet,electronics,1,2105,1402.3,7,0,0,1
598,567.39,8,mobile,semi-urban,UPI,fashion,31,398,874.4,3,0,0,0
599,640.65,5,mobile,urban,Paytm Wallet,travel,1,420,644.51,5,0,1,0
600,125.18,5,mobile,semi-urban,Paytm Wallet,food,37,76,1306.88,3,0,0,0
601,555.14,12,desktop,urban,UPI,travel,6,1304,928.87,7,0,0,0
602,979.64,21,mobile,semi-urban,PhonePe Wallet,fashion,23,2096,454.11,1,1,0,0
603,584.44,16,mobile,urban,Paytm Wallet,travel,2,843,179.54,3,0,0,0
604,278.66,14,mobile,semi-urban,Credit Card,fashion,25,2478,2616.53,10,1,0,0
605,385.67,8,desktop,semi-urban,PhonePe Wallet,food,25,2137,950.48,3,0,0,0
606,1852.89,5,desktop,urban,Paytm Wallet,electronics,43,344,430.56,2,0,1,0
607,693.28,22,mobile,urban,Paytm Wallet,food,8,358,4819.73,7,0,0,0
608,1358.94,16,tablet,semi-urban,Debit Card,food,21,623,448.96,7,0,0,0
609,2100.02,4,mobile,urban,Paytm Wallet,food,37,2202,2012.92,11,1,0,0
610,3517.37,2,mobile,urban,Credit Card,grocery,34,1129,1188.02,11,0,0,0
611,120.32,15,mobile,rural,Net Banking,electronics,6,2037,4710.38,2,0,1,0
612,4819.48,1,mobile,semi-urban,Amazon Pay Wallet,food,23,1931,1084.65,9,0,1,0
613,2965.78,19,desktop,semi-urban,PhonePe Wallet,travel,19,19,904.07,4,0,0,0
614,255.89,2,desktop,urban,Debit Card,grocery,13,2382,667.15,10,0,1,0
615,6204.4,8,mobile,urban,PhonePe Wallet,food,20,260,214.59,4,0,0,0
616,7610.08,18,mobile,rural,Amazon Pay Wallet,electronics,42,2070,1898.95,7,0,1,0
617,189.07,13,mobile,urban,Paytm Wallet,electronics,6,2016,3477.75,1,0,0,0
